trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude
demo_trip_000373,demo_taxi_0044,2024-03-12T09:06:01.000,2024-03-12T09:25:50.000,1189,9.55,,,59.0,48.0,35.83,7.88,0.0,0.0,43.71,Dispute,Demo Globe Taxi,41.83415876911646,-87.68664090424417,41.72795308025429,-87.58507362279181
demo_trip_000374,demo_taxi_0106,2024-03-18T11:54:43.000,2024-03-18T12:10:57.000,974,4.52,,,11.0,19.0,22.06,3.19,0.0,0.0,25.25,Credit Card,Demo Taxi Co,41.98623905276474,-87.7704641771524,41.9271522839944,-87.78909000539764
demo_trip_000375,demo_taxi_0011,2024-03-24T07:08:31.000,2024-03-24T07:48:20.000,2389,15.65,,,48.0,67.0,48.81,7.99,0.0,0.94,57.74,Mobile,Demo Taxi Co,41.72471946913117,-87.57966804007322,41.791393487433055,-87.6779880690378
demo_trip_000376,demo_taxi_0088,2024-03-21T20:10:27.000,2024-03-21T20:36:28.000,1561,4.48,,,59.0,67.0,12.58,0.0,0.0,0.0,12.58,Credit Card,Demo Globe Taxi,41.833842985074014,-87.68031255150409,41.772921904453355,-87.66830605229637
demo_trip_000377,demo_taxi_0089,2024-03-06T16:04:53.000,2024-03-06T16:39:49.000,2096,17.35,,,19.0,1.0,44.38,6.24,0.0,0.0,50.62,Cash,Demo Taxi Co,41.93184519782169,-87.78830523480177,42.01222488180868,-87.6764381848736
demo_trip_000378,demo_taxi_0045,2024-03-24T07:56:18.000,2024-03-24T08:00:56.000,278,2.62,,,34.0,75.0,9.46,2.06,0.0,0.0,11.52,Cash,Demo Taxi Co,41.854855445235906,-87.63691298877998,41.69488153545345,-87.68812095763282
demo_trip_000379,demo_taxi_0031,2024-03-17T17:29:34.000,2024-03-17T17:52:01.000,1347,3.95,,,19.0,13.0,10.87,2.24,0.0,0.0,13.11,Credit Card,Demo City Service,41.924082764978074,-87.77939186930018,41.98630139445679,-87.7265375722304
demo_trip_000380,demo_taxi_0000,2024-03-07T19:14:44.000,2024-03-07T19:47:57.000,1993,15.36,,,5.0,54.0,68.18,10.93,0.0,0.0,79.11,Credit Card,Demo Globe Taxi,41.9575946727513,-87.68921376170533,41.65229165654182,-87.58505361257654
demo_trip_000381,demo_taxi_0112,2024-03-13T08:04:36.000,2024-03-13T08:37:30.000,1974,17.13,,,10.0,69.0,45.91,8.57,0.0,0.0,54.48,Credit Card,Demo Taxi Co,41.98832880492119,-87.79671703519989,41.76438295018497,-87.6315260460761
demo_trip_000382,demo_taxi_0113,2024-03-23T07:24:12.000,2024-03-23T07:53:39.000,1767,5.38,,,46.0,29.0,25.83,4.36,0.0,0.0,30.19,Cash,Demo Taxi Co,41.73566957154524,-87.55559548301719,41.85830404552089,-87.69861741821417
demo_trip_000383,demo_taxi_0028,2024-03-12T00:43:40.000,2024-03-12T00:52:45.000,545,2.22,,,11.0,48.0,8.55,0.0,0.0,0.0,8.55,Credit Card,Demo Globe Taxi,41.97131054093888,-87.76635244973177,41.73083406928329,-87.56744436798398
demo_trip_000384,demo_taxi_0003,2024-03-07T04:59:44.000,2024-03-07T05:22:57.000,1393,7.19,,,6.0,13.0,30.49,0.0,0.0,0.0,30.49,Credit Card,Demo Sun Taxi,41.941221593017154,-87.66689784747695,41.97821911709851,-87.74577618093551
demo_trip_000385,demo_taxi_0014,2024-03-22T18:33:07.000,2024-03-22T18:39:52.000,405,3.44,,,,,9.73,0.0,0.0,0.0,9.73,Cash,Demo Sun Taxi,42.01494045839072,-87.67950091797515,41.68572516491952,-87.6553084124802
demo_trip_000386,demo_taxi_0008,2024-03-24T23:36:09.000,2024-03-25T00:08:49.000,1960,11.61,,,69.0,36.0,31.62,4.2,0.0,0.0,35.82,Dispute,Demo Taxi Co,41.755911277961765,-87.63871609515454,41.818362873323636,-87.60522847297788
demo_trip_000387,demo_taxi_0099,2024-03-24T04:50:40.000,2024-03-24T05:17:00.000,1580,5.13,,,29.0,29.0,17.36,2.87,0.0,0.0,20.23,Credit Card,Demo Flash Cab,41.85816731423113,-87.71461765137198,41.86585686296643,-87.70879368844646
demo_trip_000388,demo_taxi_0107,2024-03-24T18:54:07.000,2024-03-24T19:04:17.000,610,2.53,,,34.0,54.0,9.62,1.73,0.0,0.0,11.35,Cash,Demo Flash Cab,41.824849735174254,-87.63233930259493,41.65931050363697,-87.60692521626636
demo_trip_000389,demo_taxi_0018,2024-03-22T05:16:52.000,2024-03-22T05:46:45.000,1793,10.27,,,5.0,34.0,40.45,0.0,0.0,0.0,40.45,Mobile,Demo Globe Taxi,41.935153341844405,-87.68682378833647,41.82863888214682,-87.63451662621742
demo_trip_000390,demo_taxi_0089,2024-03-13T16:59:06.000,2024-03-13T16:59:06.000,0,4.47,,,11.0,67.0,14.86,2.8,0.0,0.0,17.66,Cash,Demo Taxi Co,41.99693114258141,-87.7738280119017,41.99693114258141,-87.7738280119017
demo_trip_000391,demo_taxi_0021,2024-03-08T18:31:58.000,2024-03-08T18:36:55.000,297,2.07,,,51.0,23.0,6.59,1.23,0.0,0.0,7.82,Dispute,Demo Sun Taxi,41.69852298207687,-87.55735652594095,41.89739114244738,-87.7044657989979
demo_trip_000392,demo_taxi_0044,2024-03-16T11:55:40.000,2024-03-16T12:01:58.000,378,0.91,,,29.0,19.0,4.51,0.0,0.0,0.0,4.51,Cash,Demo Globe Taxi,41.86232321881383,-87.70074759594591,41.9187825344667,-87.76568857340365
demo_trip_000393,demo_taxi_0071,2024-03-08T01:07:26.000,2024-03-08T01:17:52.000,626,5.06,,,34.0,11.0,16.1,4.02,0.0,0.0,20.12,Cash,Demo Flash Cab,41.83244493950118,-87.6361567833056,41.987611303158985,-87.77383595681388
demo_trip_000394,demo_taxi_0086,2024-03-13T16:05:16.000,2024-03-13T16:10:51.000,335,2.59,,,19.0,51.0,7.37,0.0,0.0,0.0,7.37,Cash,Demo Taxi Co,41.91754999229644,-87.76671095583548,41.71392396574874,-87.57912828932162
demo_trip_000395,demo_taxi_0104,2024-03-17T23:53:20.000,2024-03-18T00:16:12.000,1372,0.0,,,11.0,6.0,40.61,0.0,0.0,0.0,40.61,Credit Card,Demo Taxi Co,41.9749089491965,-87.76800835430858,41.95850910382997,-87.67155701909708
demo_trip_000396,demo_taxi_0005,2024-03-23T09:40:44.000,2024-03-23T10:16:17.000,2133,7.26,,,23.0,48.0,23.67,0.0,0.0,0.0,23.67,Cash,Demo City Service,41.90084744123798,-87.72677705995413,41.725866730558046,-87.56741253062226
demo_trip_000397,demo_taxi_0023,2024-03-10T08:10:45.000,2024-03-10T08:16:04.000,319,188.20695116920623,,,29.0,59.0,4.199614403514325,1.02,0.0,0.0,8.66,Cash,Demo Flash Cab,41.85453510020445,-87.71673205625893,41.83588042743172,-87.67306040169143
demo_trip_000398,demo_taxi_0033,2024-03-09T07:53:12.000,2024-03-09T08:18:56.000,1544,12.48,,,23.0,34.0,50.66,5.92,0.0,0.0,56.58,Credit Card,Demo Flash Cab,41.90983149633759,-87.73995550811557,41.84412597938669,-87.63206570871631
demo_trip_000399,demo_taxi_0037,2024-03-19T15:06:32.000,2024-03-19T15:25:13.000,1121,6.83,,,23.0,13.0,27.37,0.0,0.0,0.0,27.37,Cash,Demo City Service,41.89869104111162,-87.7102187005332,41.97634251222088,-87.73847390488733
demo_trip_000400,demo_taxi_0119,2024-03-04T16:40:59.000,2024-03-04T17:14:55.000,2036,6.52,,,36.0,36.0,27.68,5.9,0.0,0.0,33.58,Cash,Demo Flash Cab,41.82765736519495,-87.60759786400267,41.82121984611432,-87.60594733076312
demo_trip_000401,demo_taxi_0093,2024-03-15T19:12:15.000,2024-03-15T19:33:05.000,1250,3.71,,,69.0,54.0,10.73,2.16,0.0,0.0,12.89,Credit Card,Demo Flash Cab,41.763082998521746,-87.59470496545954,41.64849927002937,-87.5809870923786
demo_trip_000402,demo_taxi_0038,2024-03-19T18:04:41.000,2024-03-19T18:32:25.000,1664,11.26,,,51.0,67.0,29.44,0.0,0.0,0.0,29.44,Credit Card,Demo Taxi Co,41.66623030926128,-87.59388028361668,41.77918566702798,-87.6758008856862
demo_trip_000403,demo_taxi_0116,2024-03-15T20:48:10.000,2024-03-15T21:25:16.000,2226,13.25,,,29.0,67.0,59.32,7.47,0.0,2.97,69.76,Credit Card,Demo Globe Taxi,41.86447739835774,-87.73965105779463,41.77117977492108,-87.67714575692938
demo_trip_000404,demo_taxi_0059,2024-03-12T19:50:50.000,2024-03-12T19:58:52.000,482,4.43,,,67.0,6.0,13.48,2.94,0.0,0.0,16.42,Credit Card,Demo Globe Taxi,41.76355750656317,-87.65948583302398,41.9519092987713,-87.66449955287861
demo_trip_000405,demo_taxi_0060,2024-03-21T08:06:10.000,2024-03-21T08:20:50.000,880,7.46,,,75.0,5.0,24.54,0.0,0.0,0.0,24.54,Cash,Demo City Service,41.6922385282748,-87.67797980697046,41.95741264748726,-87.68167841309803
demo_trip_000406,demo_taxi_0052,2024-03-11T15:05:17.000,2024-03-11T15:18:15.000,778,5.95,,,29.0,69.0,21.65,0.0,0.0,0.0,21.65,Credit Card,Demo Sun Taxi,41.866554170019235,-87.73743047779271,41.77508663301369,-87.62490246039108
demo_trip_000407,demo_taxi_0017,2024-03-18T09:36:27.000,2024-03-18T09:45:41.000,554,5.31,,,1.0,23.0,22.78,5.15,0.0,0.0,27.93,Credit Card,Demo Sun Taxi,42.00774809930759,-87.66112682533833,41.89406597244622,-87.70393050418905
demo_trip_000408,demo_taxi_0112,2024-03-13T10:01:22.000,2024-03-13T10:28:20.000,1618,12.02,,,48.0,6.0,34.97,0.0,0.0,0.0,34.97,Credit Card,Demo Globe Taxi,41.73416890979603,-87.59207306421476,41.95211951265074,-87.64692336163513
demo_trip_000409,demo_taxi_0001,2024-03-04T21:44:10.000,2024-03-04T21:47:26.000,196,0.57,,,11.0,19.0,2.71,0.0,0.0,0.0,2.71,No Charge,Demo Flash Cab,41.97669327709867,-87.78391132702572,41.925189520710575,-87.77720316490876
demo_trip_000410,,2024-03-15T17:54:38.000,2024-03-15T18:11:54.000,1036,2.9,,,10.0,23.0,9.58,1.84,0.0,0.0,11.42,Mobile,Demo Sun Taxi,41.99196984154604,-87.81541733196107,41.90801120770169,-87.71969122965119
demo_trip_000411,demo_taxi_0027,2024-03-05T22:45:01.000,2024-03-05T22:52:30.000,449,3.75,,,13.0,51.0,18.59,0.0,0.0,0.0,18.59,Credit Card,Demo Globe Taxi,41.99637086999108,-87.71342411467717,41.701029933440324,-87.59092426351228
demo_trip_000412,demo_taxi_0033,2024-03-23T12:13:59.000,2024-03-23T12:39:44.000,1545,7.61,,,54.0,19.0,24.45,2.9,0.0,0.0,27.35,Credit Card,Demo Taxi Co,41.66513382011382,-87.60792722261363,41.92642234686434,-87.75713601042717
demo_trip_000413,demo_taxi_0015,2024-03-16T15:11:03.000,2024-03-16T15:41:49.000,1846,16.9,,,54.0,69.0,72.91,0.0,0.0,1.03,73.94,Credit Card,Demo City Service,41.66930383143933,-87.60463094428249,41.76094572448134,-87.61399023872741
demo_trip_000414,demo_taxi_0002,2024-03-11T14:40:20.000,2024-03-11T15:00:36.000,1216,3.78,,,36.0,5.0,13.01,3.19,0.0,0.0,16.2,Credit Card,Demo City Service,41.82211778524018,-87.60298539014079,41.954058200069,-87.68949697937235
demo_trip_000415,demo_taxi_0081,2024-03-14T06:03:55.000,2024-03-14T06:23:22.000,1167,4.33,,,48.0,5.0,19.88,3.5,0.0,0.0,23.38,Cash,Demo Sun Taxi,41.7346940581714,-87.56434917816334,41.954831230864905,-87.69376640223338
demo_trip_000416,demo_taxi_0116,2024-03-17T08:32:09.000,2024-03-17T08:51:47.000,1178,9.45,,,35.0,6.0,34.55,0.0,0.0,0.0,34.55,Cash,Demo Flash Cab,41.83124011027704,-87.6233767967986,41.94716968155602,-87.66264657226473
demo_trip_000417,demo_taxi_0014,2024-03-09T15:26:04.000,2024-03-09T15:36:25.000,621,5.33,,,5.0,1.0,24.92,0.0,0.0,0.0,24.92,Cash,Demo Sun Taxi,41.95501982219224,-87.68028998528152,42.01358057345692,-87.66432570656445
demo_trip_000418,demo_taxi_0035,2024-03-10T05:44:44.000,2024-03-10T06:01:37.000,1013,8.84,,,11.0,54.0,38.76,6.59,0.0,0.0,45.35,Mobile,Demo City Service,41.973836895858646,-87.75880829897277,41.65642046659504,-87.58958790627678
demo_trip_000419,demo_taxi_0060,2024-03-12T21:12:04.000,2024-03-12T21:49:35.000,2251,6.68,,,10.0,19.0,26.49,0.0,0.0,0.0,26.49,Mobile,Demo Flash Cab,41.99948739400791,-87.80491360260326,41.93391518564548,-87.76091811634453
demo_trip_000420,demo_taxi_0111,2024-03-09T07:45:53.000,2024-03-09T07:50:24.000,271,1.38,,,69.0,75.0,4.31,0.0,0.0,0.0,4.31,Credit Card,Demo Taxi Co,41.76467814455554,-87.62116424250749,41.698666910027654,-87.69106211827682
demo_trip_000421,demo_taxi_0083,2024-03-19T08:41:27.000,2024-03-19T09:13:35.000,1928,13.63,,,5.0,69.0,42.93,0.0,0.0,0.0,42.93,Cash,Demo Sun Taxi,41.9355407840968,-87.6737092274624,41.76027133348162,-87.60125979560013
demo_trip_000422,demo_taxi_0091,2024-03-06T18:14:52.000,2024-03-06T18:23:57.000,545,4.97,,,29.0,23.0,24.74,5.18,0.0,0.59,30.51,Credit Card,Demo City Service,41.867173904403465,-87.70327673803615,41.890959320319745,-87.71242556835043
demo_trip_000423,demo_taxi_0069,2024-03-21T06:21:14.000,2024-03-21T06:28:27.000,433,1.74,,,59.0,34.0,8.38,1.02,0.0,0.0,9.4,Cash,Demo Taxi Co,41.83446503792901,-87.68272567718795,41.828862518730126,-87.6326292390215
demo_trip_000424,demo_taxi_0050,2024-03-11T20:03:08.000,2024-03-11T20:16:42.000,814,5.47,,,67.0,35.0,15.57,0.0,0.0,0.0,15.57,Credit Card,Demo City Service,41.78879838364387,-87.66758032788118,41.82524456176094,-87.62559226986053
demo_trip_000425,demo_taxi_0023,2024-03-15T18:26:57.000,2024-03-15T18:39:54.000,777,2.56,,,54.0,13.0,7.71,1.62,0.0,0.0,9.33,Credit Card,Demo Flash Cab,41.64645756761742,-87.5951160612095,41.976596827488386,-87.7168018170106
demo_trip_000426,demo_taxi_0103,2024-03-07T05:15:45.000,2024-03-07T05:30:26.000,881,6.9,,,19.0,23.0,19.09,2.27,0.0,0.0,21.36,Credit Card,Demo Sun Taxi,41.91505737689156,-87.74845227413724,41.89225212658915,-87.73155878907195
demo_trip_000427,demo_taxi_0096,2024-03-12T17:06:54.000,2024-03-12T17:41:19.000,2065,6.56,,,75.0,19.0,19.7,3.28,0.0,2.34,25.32,Credit Card,Demo Globe Taxi,41.69788659541686,-87.67906101581812,41.93742146618861,-87.77565259114473
demo_trip_000428,demo_taxi_0003,2024-03-19T16:33:19.000,2024-03-19T17:09:47.000,2188,21.27,,,35.0,69.0,68.61,8.01,0.0,0.0,76.62,Credit Card,Demo Taxi Co,41.82759288452433,-87.61697808454039,41.75918457816434,-87.61663881711057
demo_trip_000429,demo_taxi_0085,2024-03-09T18:34:24.000,2024-03-09T19:03:01.000,1717,5.0,,,46.0,10.0,22.97,0.0,0.0,0.0,22.97,Cash,Demo City Service,41.75083596637601,-87.5608574011543,41.99431406225263,-87.81789518217212
demo_trip_000430,demo_taxi_0010,2024-03-06T19:05:34.000,2024-03-06T19:13:58.000,504,3.71,,,48.0,6.0,10.16,2.41,0.0,0.0,12.57,Credit Card,Demo City Service,41.723793809253564,-87.56040892272745,41.95222238093797,-87.67105920457628
demo_trip_000431,demo_taxi_0088,2024-03-14T17:11:26.000,2024-03-14T17:49:25.000,2279,18.35,,,1.0,36.0,86.34,17.52,0.0,0.0,103.86,Unknown,Demo Taxi Co,42.00779812793648,-87.679840336579,41.828372332532,-87.60885779457433
demo_trip_000432,demo_taxi_0099,2024-03-07T16:04:14.000,2024-03-07T16:38:35.000,2061,8.57,,,13.0,35.0,42.25,4.37,0.0,0.0,46.62,Credit Card,Demo Flash Cab,41.97426470493605,-87.71941416579487,41.82732322972738,-87.6241770666746
demo_trip_000433,demo_taxi_0015,2024-03-10T10:40:22.000,2024-03-10T10:46:11.000,349,1.44,,,69.0,13.0,4.61,0.55,0.0,0.0,5.16,No Charge,Demo Flash Cab,41.76267980978743,-87.60222973783914,41.97581830761182,-87.70684962718235
demo_trip_000434,demo_taxi_0052,2024-03-13T17:20:36.000,2024-03-13T17:37:55.000,1039,6.95,,,67.0,6.0,25.3,3.65,0.0,0.0,28.95,Credit Card,Demo Globe Taxi,41.77846000133967,-87.6733686477007,41.94421355078536,-87.6401314629948
demo_trip_000435,demo_taxi_0014,2024-03-15T22:04:02.000,2024-03-15T22:35:43.000,1901,13.21,,,13.0,59.0,50.51,11.84,0.0,0.0,62.35,Credit Card,Demo Globe Taxi,41.99552962829507,-87.7109450189495,41.82443528147883,-87.66476801212876
demo_trip_000436,demo_taxi_0068,2024-03-17T16:11:20.000,2024-03-17T16:17:37.000,377,2.88,,,54.0,35.0,8.68,0.0,0.0,0.0,8.68,Credit Card,Demo Sun Taxi,41.67132828637813,-87.60594988607122,41.83496645833754,-87.61019949560173
demo_trip_000437,demo_taxi_0111,2024-03-18T17:58:17.000,2024-03-18T18:04:06.000,349,2.29,,,1.0,48.0,9.91,1.91,0.0,0.0,11.82,Credit Card,Demo City Service,42.01200905190043,-87.67782634553573,41.72534147159294,-87.55062521317639
demo_trip_000438,demo_taxi_0009,2024-03-21T12:15:04.000,2024-03-21T12:40:29.000,1525,5.38,,,69.0,1.0,21.25,2.61,0.0,0.0,23.86,Credit Card,Demo Flash Cab,41.76927678319105,-87.62775715428864,42.004147737782155,-87.66028382531327
demo_trip_000439,demo_taxi_0047,2024-03-05T18:41:07.000,2024-03-05T18:56:34.000,927,8.49,,,51.0,1.0,23.61,0.0,0.0,2.85,26.46,Cash,Demo Flash Cab,41.68096988567149,-87.54893818367903,42.0148203553158,-87.67796268878128
demo_trip_000440,demo_taxi_0116,2024-03-11T23:28:29.000,2024-03-11T23:47:49.000,1160,4.03,,,51.0,48.0,19.1,0.0,0.0,0.0,19.1,Credit Card,Demo Taxi Co,41.677444977831996,-87.55769642470388,41.73479432297826,-87.57554056221744
demo_trip_000441,demo_taxi_0036,2024-03-04T07:10:06.000,2024-03-04T07:40:52.000,1846,11.93,,,51.0,46.0,38.84,0.0,0.0,2.64,41.48,Credit Card,Demo Flash Cab,41.693476284259354,-87.57386477509169,41.73214235717179,-87.54659767526141
demo_trip_000442,demo_taxi_0015,2024-03-04T08:18:20.000,2024-03-04T08:41:29.000,1389,12.67,,,35.0,51.0,36.62,0.0,0.0,0.0,36.62,Credit Card,Demo Globe Taxi,41.824992008505625,-87.61577512876681,41.715244982097595,-87.56620851761882
demo_trip_000443,demo_taxi_0058,2024-03-08T15:00:33.000,2024-03-08T15:29:51.000,1758,15.94,,,46.0,1.0,78.98,12.97,0.0,0.0,91.95,Cash,Demo Taxi Co,41.72434635246643,-87.54747914242914,42.01642946475195,-87.67368318013489
demo_trip_000444,demo_taxi_0061,2024-03-16T14:44:52.000,2024-03-16T14:52:31.000,459,1.6,,,48.0,1.0,4.41,0.83,0.0,0.0,5.24,Credit Card,Demo City Service,41.7315420731576,-87.57655015866054,42.01157920144299,-87.67213768860553
demo_trip_000445,demo_taxi_0079,2024-03-22T15:20:05.000,2024-03-22T15:23:09.000,184,0.0,,,75.0,69.0,1.96,0.31,0.0,0.0,2.27,Credit Card,Demo Globe Taxi,41.695575822600304,-87.66061051768295,41.75267211898285,-87.60482810413895
demo_trip_000446,demo_taxi_0037,2024-03-20T04:29:26.000,2024-03-20T04:41:44.000,738,4.97,,,5.0,34.0,15.38,2.02,0.0,1.04,18.44,Credit Card,Demo Sun Taxi,41.94829086833501,-87.68697165470046,41.844379512255834,-87.63306886448788
demo_trip_000447,demo_taxi_0114,2024-03-17T12:09:06.000,2024-03-17T12:19:34.000,628,2.98,,,11.0,11.0,9.83,0.0,0.0,0.0,9.83,Cash,Demo Flash Cab,41.97689968819871,-87.76754250643262,41.969869536361834,-87.77644635535485
demo_trip_000448,demo_taxi_0062,2024-03-20T16:49:25.000,2024-03-20T17:04:24.000,899,6.93,,,75.0,69.0,24.84,0.0,0.0,1.15,25.99,Cash,Demo Flash Cab,41.68962698042637,-87.66203130393379,41.76094395396511,-87.5956453217826
demo_trip_000449,demo_taxi_0034,2024-03-07T16:13:28.000,2024-03-07T16:45:16.000,1908,11.72,,,69.0,13.0,49.38,0.0,0.0,0.0,49.38,Cash,Demo Globe Taxi,41.77779762357358,-87.62079700175487,41.978624457323555,-87.7227281349424
demo_trip_000450,demo_taxi_0115,2024-03-21T17:33:47.000,2024-03-21T17:42:24.000,517,2.18,,,13.0,59.0,7.44,0.0,0.0,0.0,7.44,Cash,Demo Globe Taxi,41.98478381589047,-87.71391281950164,41.833954587474736,-87.66103716224143
demo_trip_000451,demo_taxi_0110,2024-03-22T18:52:26.000,2024-03-22T19:00:06.000,460,2.44,,,11.0,11.0,9.51,0.0,0.0,0.0,9.51,Credit Card,Demo Sun Taxi,41.98926962859599,-87.77573549214154,41.97370519119827,-87.76609857511643
demo_trip_000452,demo_taxi_0059,2024-03-05T17:42:56.000,2024-03-05T17:53:21.000,625,4.63,,,6.0,59.0,11.64,0.0,0.0,0.0,11.64,Cash,Demo Sun Taxi,41.94144045857316,-87.6440964316579,41.83219244147923,-87.65925764339569
demo_trip_000453,demo_taxi_0002,2024-03-13T18:36:08.000,2024-03-13T18:51:12.000,904,7.33,,,29.0,5.0,25.38,0.0,0.0,0.0,25.38,Cash,Demo Flash Cab,41.86205965229987,-87.68884452933415,41.96091393731748,-87.69194537470399
demo_trip_000454,demo_taxi_0071,2024-03-21T16:53:03.000,2024-03-21T17:03:20.000,617,3.08,,,1.0,46.0,14.98,0.0,0.0,0.0,14.98,Cash,Demo Flash Cab,41.99971186652929,-87.66642082488366,41.72817247324962,-87.55221689355378
demo_trip_000455,demo_taxi_0066,2024-03-13T15:10:00.000,2024-03-13T15:19:48.000,588,1.77,,,67.0,67.0,7.85,1.87,0.0,0.0,9.72,Credit Card,Demo Sun Taxi,41.77396474716075,-87.67248191769986,41.79268874129035,-87.66635752801051
demo_trip_000456,demo_taxi_0017,2024-03-21T16:57:21.000,2024-03-21T17:21:47.000,1466,7.14,,,46.0,6.0,31.07,0.0,0.0,0.0,31.07,Cash,Demo Taxi Co,41.7394049825502,-87.54706541269069,41.944801915067615,-87.65550102354202
demo_trip_000457,demo_taxi_0076,2024-03-23T06:33:11.000,2024-03-23T06:40:18.000,427,2.97,,,29.0,1.0,9.69,0.0,0.0,0.0,9.69,Cash,Demo Sun Taxi,41.86632133088625,-87.70345594591438,42.00498411018868,-87.67077447405183
demo_trip_000458,demo_taxi_0100,2024-03-13T09:24:05.000,2024-03-13T09:32:46.000,521,4.13,,,29.0,34.0,15.37,0.0,0.0,0.0,15.37,Cash,Demo Flash Cab,41.86516000241154,-87.70018426620501,41.848750128156524,-87.63051813576037
demo_trip_000459,demo_taxi_0012,2024-03-05T15:15:14.000,2024-03-05T15:49:11.000,2037,17.97,,,51.0,23.0,82.87,0.0,0.0,0.0,82.87,Cash,Demo Globe Taxi,41.66461111643091,-87.54884319010438,41.89828503611057,-87.73661664115073
demo_trip_000460,demo_taxi_0086,2024-03-11T20:44:58.000,2024-03-11T20:48:38.000,220,2.08,,,29.0,23.0,9.78,0.0,0.0,0.0,9.78,Cash,Demo Flash Cab,41.84996047579524,-87.72252636488167,41.89586018918846,-87.7411467364444
demo_trip_000461,demo_taxi_0016,2024-03-08T17:58:48.000,2024-03-08T18:04:04.000,316,1.96,,,35.0,67.0,8.38,0.0,0.0,0.0,8.38,Credit Card,Demo Globe Taxi,41.83291551539361,-87.61730220086554,41.768236924267,-87.66244143346889
demo_trip_000462,demo_taxi_0089,2024-03-13T06:41:01.000,2024-03-13T06:46:35.000,334,2.95,,,23.0,36.0,10.74,0.0,0.0,0.0,10.74,Credit Card,Demo City Service,41.912042862843876,-87.71692690773605,41.821152480848795,-87.60653948472974
demo_trip_000463,demo_taxi_0050,2024-03-16T16:01:54.000,2024-03-16T16:24:44.000,1370,5.74,,,29.0,46.0,15.4,2.97,0.0,0.0,18.37,Credit Card,Demo Flash Cab,41.85865611443166,-87.71509967154365,41.73349478829014,-87.5404415534621
demo_trip_000464,demo_taxi_0000,2024-03-13T08:28:12.000,2024-03-13T08:56:54.000,1722,11.05,,,23.0,34.0,30.92,5.2,0.0,1.35,37.47,Credit Card,Demo Taxi Co,41.88816052618785,-87.72946277830981,41.82485945374046,-87.62962714359496
demo_trip_000465,demo_taxi_0115,2024-03-08T18:43:24.000,2024-03-08T19:12:01.000,1717,10.76,,,10.0,1.0,26.91,3.23,0.0,0.0,30.14,Cash,Demo City Service,41.99757406813312,-87.7996072096253,42.004871652881114,-87.67640476171957
demo_trip_000466,demo_taxi_0019,2024-03-10T19:23:19.000,2024-03-10T19:51:50.000,1711,13.67,,,10.0,19.0,46.45,0.0,0.0,0.0,46.45,Cash,Demo Taxi Co,41.975594467953414,-87.8041148057793,41.93465649176719,-87.74634052440899
demo_trip_000467,demo_taxi_0071,2024-03-18T16:46:24.000,2024-03-18T16:46:24.000,0,2.46,,,46.0,54.0,6.29,0.0,0.0,1.67,7.96,Cash,Demo City Service,41.74447560529149,-87.54028954813427,41.74447560529149,-87.54028954813427
demo_trip_000468,demo_taxi_0021,2024-03-04T16:42:45.000,2024-03-04T16:58:29.000,944,4.12,,,51.0,34.0,14.78,3.54,0.0,1.81,20.13,Cash,Demo Taxi Co,41.715042685135714,-87.56817407274376,41.827845281364105,-87.63472118527794
demo_trip_000469,demo_taxi_0111,2024-03-08T10:04:42.000,2024-03-08T10:31:08.000,1586,14.06,,,54.0,19.0,56.15,12.6,0.0,0.0,68.75,Cash,Demo Globe Taxi,41.66389681150839,-87.59829134313489,41.92029140183798,-87.76754625480842
demo_trip_000470,demo_taxi_0088,2024-03-22T13:33:35.000,2024-03-22T14:01:49.000,1694,15.09,,,36.0,75.0,60.2,10.65,0.0,0.0,70.85,Credit Card,Demo Flash Cab,41.82569797704281,-87.59809773370748,41.68909294141505,-87.65000586504635
demo_trip_000471,demo_taxi_0096,2024-03-06T20:10:37.000,2024-03-06T20:25:58.000,921,8.6,,,36.0,34.0,33.44,0.0,0.0,0.0,33.44,Credit Card,Demo Flash Cab,41.81865700692263,-87.60259366785225,41.8326772248789,-87.63159308882551
